component_id,manufacturers
8f226f5d0b0ff4ae,Infineon
ad7f8ff60035b85f,Texas Instruments
e17e27f926990f2e,Tracopower
053fa8d1c5a65ea6,Diodes
de9b9f587beccafb,TE
e1a6ead2b741e8f3,Broadcom
ee73c1bd1b97f695,Mean Well
8db31b5b45e94fca,Vishay
338012d863f57206,Texas Instruments
ca19f532bf78e864,Texas Instruments
4ba6a0bfa92a9cb7,Bourns
eda9833bd9c68400,Texas Instruments
b40ae0767a036ac3,Infineon
5762aa5cfbded514,NXP
8d84161dfc2e207d,Nexperia
c3f805b3a8cb86ee,Diodes
576866dd042cc60a,Vishay
348eea2341f01058,Nexperia
f223db766ba127ca,ON Semi
22f0ff43f1ab6850,Vishay
116ac59067c3c92f,JST
58c7887d90e45dc3,ON Semi
df5df9373bf7fac5,Broadcom
899e1fbb212a80c4,Nexperia
7c33b667c3862ca3,Nexperia
c7e13c54593b7abe,On Shore Technology
97c552ad315b7357,ON Semi
55f02eb80c01a796,Diodes
5b612e5a8c295736,Nexperia
0927b74046155b71,Assmann Electronics
1b44a51b94d03445,ON Semi
f8c12a95995fe755,Vishay
27ceb27dbd51102e,ON Semi
10662e3a7d6ad1d8,ON Semi
b732d1a1b769f360,Nexperia
c5f1ce171227e731,Nexperia
beeca55aa6ab8bc0,AVX
57894d7694af9158,Nexperia
5d60d8de76114405,ON Semi
d170e0c464c2204c,Infineon
4bd569b6ac246012,Molex
bec357500bacea9a,Molex
5302a58171ebe767,Analog Devices Inc.
f75523b057cae2fe,Littelfuse
253f71b47d034177,ON Semi
c3c73fef6bb0589d,Molex
150e53e1ff61b501,Infineon
e0ea27a726c15fdd,STMicroelectronics
011b77159df713c2,ON Semi
f29048382f7285b0,Texas Instruments
642dbf9fd3588ff1,Texas Instruments
d659cf6802592767,All Sensor
879f284a6fdaf727,MPD
6e0d532cbc3d64f0,STMicroelectronics
843116b57c43e249,Texas Instruments
b3c612571c2cbeff,Infineon
44a2e37b9589bf66,Infineon
4b71d1f143700fa4,Altera
079b9fbd94e4a5b5,OSRAM Opto Semiconductors
e97d8e8b69f1430f,Nexperia
b8f212b32aa5fe35,Kingbright
35bfa76b232c4eb0,Toshiba
1da53a85a09e3ec8,Texas Instruments
7474bee14fb4fda7,ON Semi
980e7e697cb7fda8,Nexperia
132f64370ddd78c9,Texas Instruments
44bd9bf1d073a3aa,Nexperia
cd1ea1df41c61d3d,Texas Instruments
4332f56e1708916a,OSRAM
c430c46676e64587,Analog Devices Inc
f76ea07354895094,Vishay
6c21f4c4405a870f,Panasonic
868aaffe69756dab,Vishay
8754f45b47acd7f0,Infineon
f2785952ffd17549,Linear Technologies
e19585defc8012ac,Cypress
a07ab5351a679ce9,Texas Instruments
6e5027e2bb603209,STMicroelectronics
d8c773096c8ced67,Diodes
6876fa3d874690ec,AVX
7938e06a5290d147,ON Semi
455a2a8ea4047619,Power Integrations
452918ebf8ae8ced,STMicroelectronics
9c811583dfbdefc6,NXP
405ed706e0eba456,Tadiran
48147c7d7c73b9a9,Altera
d36c2c1b3dc6717b,Texas Instruments
cca0d21acf278f39,Linear Technologies
566f5bdb6f78dddd,Diodes
d6b063168abe67fb,Micron
f6fece9217eee79f,Broadcom
72796cb2ca7d3e2b,Toshiba
71c70327993690f7,NXP
3275420eacebb7da,Broadcom
7534e562480ab6b6,ON Semi
3fd5d5f7eee4b2d1,Omron
f99e502a38a62ca1,Vishay
ba23ad4f3619b498,Micron
65564b427d53b006,ROHM
e5fc3ba857cc858b,Nexperia
b7383582270a594b,Mean Well
dba8f0a1cb896db7,Toshiba
3c44269573eda5f7,Murata
80d5102592ece3e2,Texas Instruments
d90f9d228203fbd1,STMicroelectronics
68c15a9289a5d891,Nexperia
6adc09a05e0c6d9e,Linear Technologies
f95904c1e1772fdd,Littelfuse
44a6239a9a1ceebe,NXP
e96c9d3524c3990d,Nexperia
c35e5d08a460f30e,Infineon
b1e81a81a116defa,Kingbright
1a0721b5f8eaa0a6,Lite-On
c348699390da72fe,Linear Technology/Analog Devices
1d3fbad93a0b9f7e,Fujitsu
7217a283b659db89,Microchip
25b02a4e051eca41,Omron
cf52cc812e14a131,Broadcom
0868ccab76027861,OSRAM
42f25ee37412d736,Infineon
1e29ac474902e7de,Microchip
157b8a349f23a39a,Vishay
21082147744e0dd8,Microchip/Atmel
39c2a24ac1ba82ad,Micron
a3a2de601405f29e,JRC
bcb0240df99d13a3,Texas Instruments
20026b28e37f304f,Coto
ce2d63d69cf24858,Murata
0fefc0f9f3697493,ON Semi
8a7c5f34e2fe7ab4,Analog Devices Inc
501757976f4cbb10,Micron
49ecb983ff9e02ec,Micron
01c2a75eae7de916,Analog Devices Inc
a48dc6c6d37f86a4,ON Semi
c122ba59daa0e858,Microchip
7c85736b342383da,STMicroelectronics
71be5a4521db8e7a,STMicroelectronics
a01c859e3d69975e,Dialight
b86161fd432a7d4f,Fujitsu
803d1d66d6dea200,Micron
5d9d50d58e097e1f,Vishay
d9fcb371d7a086c2,ON Semi
b6653d4e6819e1e7,TE
c312b556f1b78796,Molex
e9f5351a647c35b2,Vishay
83e7a3907ca3c43b,AVX
3e4cd21981c19672,Infineon
755c10591fdcb840,Vishay
2fd1434173bdca40,ON Semi
bc355b21ef973914,TE
492eaeed7264b354,Microchip
c5aabfea6cacb30d,Molex
f274043b93b140cd,Infineon
c9c78a9c68fd1cd2,Nexperia
3c0c29c1efe4a332,"JAE Electronics, Inc."
02e84054b8cdb37a,Vishay
e23571f149befc76,ON Semi
4e62dacd547782b2,ON Semi
dfabc7879e14aeee,Infineon
afb4bd6e8c8fecb5,Murata
c77fb2bbdc2227b5,Nexperia
aa4db1ac5153af6e,Vishay
10020a22e7b05f25,Diodes
302e4390c4e55a00,Dialight
6ceae886bb1ec734,Molex
6cc2515e23d8c287,Phoenix Contact
11a59f82fd21da84,TE
3660f75df9d5b192,Nexperia
5f96db461e91cc19,OSRAM Opto Semiconductors
1f8a7c42d71de21c,TE
5d0da1045adcb2ac,Bourns
4d4ef6838b85e059,HIROSE
ea4550a3d771a2db,Diodes
f4a521939e274dd7,Johanson
9bb85fce930a7261,Nexperia
5c0438e46c1a6f93,Fairchild
d5cf8d3942a370e2,Micron
67228ed8fccececd,ON Semi
18705ac7856fbdac,STMicroelectronics
15ca38efe28463ee,Micron
3a3930b83984842a,Nexperia
b9b8f8e6a8e83d2d,ON Semi
dacd4c20092248ea,Infineon
0e906910d442f403,Littelfuse Inc.
65eb0a56509c0a04,Molex
e97591c2ad2ae218,ON Semi
c9268073e2769e02,Cypress
e092fe998523c261,ON Semi
a164d82c304b05d7,Sharp
e7df7c1844bb9514,ON Semi
f8a785b959b0e85b,Texas Instruments
60a20845b0f95ea9,ON Semi
90936012c0a0411d,NXP
670e5712a42a259d,Infineon
40d6269151f63ad2,Nexperia
7512f3aef4a91678,Vishay
472ef6263fd05e31,Nexperia
c5583da336b10295,Nexperia
f9ad11446439b4e0,Diodes
c0d254c82110f278,Vishay
c60271d2e767ea87,Infineon
9de43913e45a94b6,Renco
b25c4f0f54d5d073,Microchip
51b17f71ca3e0392,Nexperia
2fbe63bf7e297325,Diodes
a4d666caad1afcce,Vishay
15efeefd23a1dab3,Infineon
545b8c039c5755ee,STMicroelectronics
2fe1e600514170d1,Nexperia
6b3afe4495bc1931,ST Microelectronics
7b847535ac25bf24,NXP
f396396dcda4701a,TE
18da0631ec018e6e,Maxim Electronics
42d2401ea462dc66,Infineon
06d844417992458c,Wurth
34b07a76d33f8a10,Microchip
fbe0536cc270e37f,Renco
e5d741f856a87f69,Micro Commercial
0af875cf1f34fbcb,Microchip
0ca0004702b60937,Vishay
24068e6787602f60,Littelfuse
04c4ec004d605f6a,Nexperia
8934d12f4191b6ef,ON Semi
0fafdd8f94aafea2,Cypress
36aed78e69d7eb62,Vishay
2b0925b7607b6568,Nexperia
f330d87e6a331426,Nexperia
e8f197be4c694837,Molex
add64ba65c5d8e86,TE
8b1c2964a468aae1,Nexperia
b8972b368b619dd9,Molex
efc4e9c1988757c5,Infineon
d9b78d4c480fdc7e,Molex
342db30c0359b933,Vishay
fcf7d7d2a1ae984f,ON Semi
5c8b5feceb774768,Tracopower
5a5d86b0801f0344,Diodes
04eb0271de44fd1c,Vishay
df26c06383c4fcc6,Wurth Electronics Inc.
4b8e7b6b5cfa11b5,ON Semi
080f6191920ede15,ON Semi
5d2bf9a76c1dcead,Bourns
3865ac3bf9072cf1,Nexperia
7668d062ec0b911a,TE
21736e4f83aef176,ON Semi
77ee9287ecc914a3,Vishay
c22c059e06cb3ea7,Hirose Electric
4c2fc68740f7fa36,ON Semi
e6fd1b9684c7ff5d,Infineon
a83a571c7b5faefe,STMicroelectronics
70c1ed09018f4833,Nexperia
dc5abb3c0ff4e769,Infineon
125977a895d86d40,Infineon
15b8a2b6e9a28b19,Sensirion
90fad1ee4ebc105f,Nexperia
de2e6d07a9a0f93a,ON Semi
a0f291150269c5d3,ON Semi
cac6f42559c632a7,Vishay
224b3d725a467f99,NXP
aeba9f46a407e1d2,Seiko
9eedb5af0da3c3e2,Molex
7000f3c85844126d,Nexperia
9f20e0337de6071c,Infineon
d95f621959b6cb83,Infineon
e051eee4fcd08dac,Vishay
3900e17174200cc2,ON Semi
9189f108ff55ffbf,Micron
7456075debddcd6f,Cypress
85de5b2877e88065,Diodes
67646cd35f221998,Pulse Electronics
43fbdfa7737f8359,Vishay
43b51b6f58d1945e,Nexperia
eed5fd1973ad3826,Vishay
49c1e2e6b4daf781,ON Semi
72249f6878c69d9b,Toshiba
c3c701b22880ada9,Nexperia
c8aef1f46343de73,Nexperia
2e380250a862ef47,GeneSiC Semiconductor
566058ef111e8131,Molex
2cb8c74d7a9eaeef,Amphenol
f230885b5947cb54,Vishay
174e66a971d6f2bb,Infineon
ff6b65fee128449f,Diodes
79287d6e0ac97595,Nexperia
4f0c0eaaf1240106,STMicroelectronics
9462d92813836067,ON Semi
640741eb0f7e9f64,Molex
316035d457b47a74,Nexperia
829f68449323890c,Diodes
bfdc8ccdd38db7c8,ON Semi
ef68e40cbd854ef2,Nexperia
7dd5d07d1d8bffa6,Vishay
d589243cb5b0dfbe,Vishay
724d0a7fc4a92311,Infineon
6dcbccaab386bc0c,ON Semi
fdd9bfa4ea6c5929,Vishay
481593517d9a1731,Vishay
e94f80c188adf644,Infineon
4f3ca3ef95bd99aa,Skyworks
58f3cbb27dafc744,Vishay
40a977aa9179ad6a,Infineon
1f57e99940121a47,Amphenol
3cb15ac63a797d0d,Micron
9b0d82101b44feb1,Vishay
10a1ac976a2570b4,Schurter
11888398f6ff5b81,Silicon Laboratories
ed3c3871a6cb5b5e,Vishay
3471f4826d27e036,Vishay
e2b6a9340244d499,Texas Instruments
3ff9668f396cbb97,Infineon
6a3f49c31578e79f,Diodes
a0e95e1ccdc75586,ON Semi
42790833d3882c04,Nexperia
480bda3f3420ac7a,Panasonic
a71f0be781acdfd4,Infineon
090e87b760216462,TE
71c80c83f551cb0b,Amphenol
8915bc8dc505aa2d,ON Semi
68adc9b45c23f5ff,JST
ad21c2765eb31159,ON Semi
82373e73d4659bd6,ON Semi
364eb6f0b2108966,Molex
e8d4f0f2453c42cb,Texas Instruments
fcf8684c0d24c6c8,Kingbright
3511a2a5b09cbcc2,Nexperia
63c034a3083bea40,Broadcom
efb3f552894ba131,Broadcom
8bf5165502baea68,STMicroelectronics
1f5d7cd462394c0d,Diodes
8f27e6e91b17d9f3,C&K
9962f610715317d9,Diodes
91256413df9211c0,Texas Instruments
d753ab95bef5a2c7,Vishay
05238d0b6b80ce73,ON Semi
38401703073985a8,Analog Devices Inc
f81e3c683329f822,Vishay
397c35c43af73c0d,STMicroelectronics
bf29d593beda8380,ON Semi
f8bb55854487c9a5,Littelfuse
54813dc826a56be7,ROHM
370ac802707719dc,ON Semi
5b8511b9aa4fc5b6,ON Semi
959e87a048e3c186,Cypress
3131868930178b13,TE
166388b8e28a5fe9,Vishay
17ae1bf41552c85c,ON Semi
b270fad6d8b1f386,NXP
b1c1b79a7b5d33bb,Texas Instruments
a2e888640c7e812e,InvenSense
a7911d652945dd37,ON Semi
4c8ce9364a556853,Kingbright
106316e67769b6c5,Pulse
0e47ff9b1536d98a,Texas Instruments
b2cf5a15975bb206,Vishay
e8a04d9e72c03ebc,Texas Instruments
eed5afddb03b3878,Analog Devices Inc
acb054afda43a5b5,Texas Instruments
1def021dc30bd954,Infineon
f557028058de7220,STMicroelectronics
5dd7d215f364a297,Micro Commercial
5c123e7bc7c579fd,Fujitsu
bc3b55891c4acbec,Cypress
52ceaeb5f751bad7,STMicroelectronics
788fa0c8a4f02419,Vishay
6321369b8be4bcd1,Vishay
a79219316e0ce967,Cypress
0bf6a76c43759266,NXP
07411676d9122a26,Texas Instruments
ceaf827853cd34a9,ON Semi
b6e5151c2224a9a6,ON Semi
62380806c65aa5ab,STMicroelectronics
a0a6bf36a405ae8f,ON Semi
9603e3468b1415b7,Nexperia
950955ab15143d05,Infineon
3720852e0859e2e6,Panasonic
b4aa486ba3a1fac7,Nexperia
c9f2345a18100336,Texas Instruments
a32e6d627c45ea62,Nexperia
6b9ac9d5fe34a8d5,Micro Commercial
7af31f31a18a4b41,Molex
338cea49b9e915a8,TE
659f50f6d5d41017,Kingbright
a76805053f81f5ec,ON Semi
523fec5a83620c99,Alpha & Omega Semiconductor
6c05f668a5bfaf60,ON Semi
874e0b929d74fde0,STMicroelectronics
5bc174a5e35306ab,Xilinx
adc11e73fb91b79a,Infineon
25e3d5636e836eec,Micron
3c42d2d7880955bd,Nexperia
046f75531dffdd9a,TE
40f8d0b59793859d,Cypress
38d146be1597852e,Texas Instruments
1dc54f47d4d6285c,Vishay
dbceef15d0c3812f,Wurth
5a0b24892220b402,STMicroelectronics
ff43b9b9ddd6ad59,Samtec
da368c14db62261b,Omron
4403461b300431b4,Bourns
ebb1e08d754f033b,Rubycon
7683ce5d1efdf639,Texas Instruments
8978cdf898ee31ba,Samsung
b0459b580769389d,Nexperia
9f4ea073072ed15e,ON Semi
46e0428a0657ae7c,Infineon
10708807c3d8e885,ON Semi
1cc04fb8ec8ae8c9,Nexperia
01239f8f1fd1933b,Norcomp
aa87e55bd2d80c86,Molex
6627beb976665204,ON Semi
be6829a4194bbb48,Nexperia
26ff7b584a008725,ON Semi
db0fcbd423acb3d6,Vishay
c2e24de646dbdbdc,Vishay
cd6602bd555d3309,Micron
0fbef59336dd8c88,NXP
fce2471c3b4250b9,Nexperia
54ecbf8e5f4becde,Infineon
769cf27b39abab0b,TE
58659903a5237f70,ON Semi
9b05b636753b73f4,Vishay
79deb3db899151e7,Nexperia
a122921196e65952,Texas Instruments
3e2e38a6551aa1c0,ON Semi
8b03f6edf47f64a9,ON Semi
10dda274f150c861,NXP
9138be63f5260227,Infineon
42ea3891a87b9727,HIROSE
c78fe315c2fa6154,AVX
29bf49396dcbb44b,Intel
7834d310fa4bfcff,Diodes
89e760bfe6ba5318,Amphenol
6d906eabb5dbdad3,HIROSE
c7e87da09db67943,Finder
ec543d96c7d046fe,"JAE Electronics, Inc."
2df34acfe6e177f4,Nexperia
e7ad0da1bdb3f997,Cypress
c7c6c35fa97197ab,Coto
26762bdb25d07596,Vishay
6ffa4830991b4d16,AVX
b42fc7c02476a312,Harwin
c64b9af1f550d10d,ON Semi
c48eb03f2107da19,Infineon
ecefe13f517b41c0,Hirose Electric Co
5ff9be0fc015ef3f,ON Semi
703f0ca37f71a853,Infineon
98fc823d5cb66813,Kingbright
3dda8fd11b471879,Micro Commercial
6f991676c621d783,ON Semi
30de535f7a4d6692,Bourns
6881e59f0246b66b,Molex
a1b3d497f6ff2470,STMicroelectronics
231f57a2e9d9990e,Micro Commercial
805371231a320ad2,Diodes
309d720bedd7ac65,GE
e3160e3848528185,Nexperia
5662fc0adbafd437,Cypress
6947a331fbec8284,NXP
335c2faf74d5a59a,Vishay
ee19498e1a12d84e,Vishay
5a06b1b2bf0e9299,Nexperia
caec4b1c4e4c277d,ROHM
1b246ac456daa26f,NXP
63e74739204ba2c2,ON Semi
b8dc44232a031034,Harwin
fa37ebb8014b633e,Diodes
708bb63620d43c9d,ON Semi
e20105abe3ff909b,Maxim Electronics
25ed040b43a35920,TE
a95cbd45fedb96aa,ON Semi
903a49e4279584ac,ON Semi
db466617cd062b99,ON Semi
45243daa1be3445e,ON Semi
62ab1763ad2530f9,Molex
f62c96ddd0d045fa,STMicroelectronics
dfddb2b6f3df07f8,ON Semi
0e7ca565971ac861,Vishay
c7b69e1fc58a963a,STMicroelectronics
83589a115957d4d7,Vishay
309638c915062bc3,STMicroelectronics
a13b6fb47c9dcc4f,ON Semi
b9fd8250f44f46d3,Texas Instruments
348a66495ee2cc58,ON Semi
009eb416aeea6aee,Toshiba
163d59edb3efde34,Nexperia
53fb98cfb5a56e03,Molex
6a34e31f04e0e3fb,Pycom
2a40ef0d604c0ac4,Nexperia
40657251962ea449,Amphenol
dafe33bfa396d3dd,Trinamic
9a0fef5e6f3e84e9,Micron
86d291bb7825d7bd,Diodes
4d306979569abb01,Diodes
ed5af6d2cf5a34ea,Kingbright
bc04d36d30d98233,Nexperia
2c3c404867cde5a3,Molex
65a877b70dac5ee2,Vishay
8006d2e772883b1a,TE
75ad982e0eb6d5b5,Micro Commercial
b7400b9aefcbf225,Diodes
48210a2962a19710,Wurth
09175199714655a0,ON Semi
ee149a5f9d866d22,Molex
1b3178e822318497,Micro Commercial
3aab9a02e54fc7bc,Infineon
ebf8a41e66c84c43,SunLED
6fd30c9a77cdea7b,Panasonic
0b72f49bbf76a701,ROHM
f0b91f081325d820,Diodes
d226243308179f5a,Molex
f3c3f31ef4853956,Vishay
c425aa89b66c55b9,Vishay
5554d8ea48be8d07,Nexperia
c32f4e758f166e42,Vishay
0550733ed629c67a,ON Semi
81cb58a3cf67877d,Vishay
0d4c0be37a867dfb,Infineon
967b2fa8ac7674b4,Diodes
b7cbf703840fabd8,Amphenol
6f9d6c8e9e66e225,Broadcom
bba816d080fba544,JST
c2459d4880150118,Infineon
9b62d427c7306d0b,Diodes
47e6789fa4b74803,Analog Devices Inc
3b181643ea6d2cc8,Silicon Laboratories
f667038a8745421e,Vishay
58332822a6deec78,Infineon
1cfbfcdb1763a185,STMicroelectronics
cb0f51000c7810b3,Nexperia
684cda9368a3e855,GeneSiC Semiconductor
fba89042a834e57a,STMicroelectronics
7007f416080cb54e,Nexperia
aa79452bfef980b4,Texas Instruments
7e2d8e5078320f73,STMicroelectronics
30c40580c11dbcb5,ON Semi
848e6229f541ec5c,Maxim Electronics
c62e00620b8ff995,Harting
bb8c8e39cf49272f,Wurth
5ac956217504167e,Littelfuse
5f3a7d416b641a1e,Vishay
c3663bcc388d2b4e,Molex
41c3a824d28c5881,TE
5a8d33a5dceb3233,Silicon Laboratories
81ab4a394e040d76,Samtec
bab1f27a4621ac56,Broadcom
ab577f181c316a71,Cypress
dcae0e75d53d55f3,ON Semi
b70fa6a8b222dfa6,ON Semi
8b139474c3e9ddb5,JST
13adcfd991db2dd8,Analog Devices Inc
119186877fb72828,Diodes
a9744776b90d9e09,Nexperia
b03d61f17339c8a2,ON Semi
0de1d9139306a8c3,Molex
20721b848da69139,Infineon
22699ec0ff33db97,Diodes
800435a8b3fc5324,Broadcom
3e9ff5c64cbd35e9,Infineon
a3bd8fe93f8ddda8,Infineon
ce0b142c355901ff,Micron
7dbb3fdc3c3ba48b,Infineon
abea23a6f72b98a8,Sharp
094e53fd0061d96b,JST
7921a26bfa5c75a5,STMicroelectronics
2b3f52380e3ca9f7,TE
7e60cfc4aafacb39,Silicon Laboratories
75f2e636bee37c58,Nexperia
69edce54ce6e3611,Murata
5753b0cce511df83,Analog Devices Inc
fdcb9240376a892d,Diodes
a726e4d503b1b7b4,ublox
32865bbbb274cd05,Coto
762b7b64cb59376e,Nexperia
0d314766080c1bb7,ON Semi
202160d61832bfcc,Allegro MicroSystems
47468b39b0a46dce,Vishay
b2b76aa20f503ae7,Littelfuse
85592e75801ea780,Vishay
38a1a04cc3a44f0d,ON Semi
eccf33b520ad0952,Molex
5e33c2fbf7c3010e,Nexperia
b03dd12ab2ea4192,Littelfuse
b4e6d95c0a421236,Optek
8408e09904ddb2e5,STMicroelectronics
f5ce818a184eb954,Semtech
5905416a91142927,TE
021742f626e52134,Nexperia
f922a007ef15d853,Vishay
1a51d0b6757c120b,Diodes
7fb5a2fda29dba84,Vishay
e0c7b6aa47286769,Texas Instruments
3305f9ca0a3b6581,Vishay
88200cb7cf22824f,Vishay
dbd6d16c6a8526bc,STMicroelectronics
0869b91c14483a3f,Diodes
063b5c0b2406af86,Molex
bacb98ab7791d975,TE
4129c5fcdb303c24,Diodes
7c6bb046a290a28c,TE
7825d0e209aae2d3,Diodes
36a9ed5f0343871c,Vishay
daddee6bdddbebea,Vishay
a11551da1c40e0dc,Micron
cae322fc3532c9d4,STMicroelectronics
87fb8a231924ca58,Diodes
f90a6814f78bbf65,Infineon
80b22d141e50b4cf,Dialight
996050b997e7da0a,TE
ac12053d2779311d,Toshiba
133eaeb81d3c0311,Molex
1710b09db4ceb698,Nexperia
7ab0f9ea41b161ff,Diodes
dad4569e1627ab99,Taos
e3a859d062677a38,Microchip
49828aa7dc4ccd8d,Omron
95cb9d1857bfeeea,Molex
901ea56b93b1587b,Molex
bf4303a221c2a2e1,Nexperia
a0cb27f74758c75a,Texas Instruments
c1f3e237e27f5c88,Amphenol
e34b49c3c1affc4f,HIROSE
8cd0d0a353d37d00,ON Semi
ec44da915da89550,Micron
c9d5cadaa426e360,Wurth
0a1099f56ba650e6,Texas Instruments
558f4a7c539148cf,ON Semi
0e6509672541d59e,Amphenol
1e463045f1eca61e,HIROSE
86bf5e5d93b5d725,Microchip
def0efda3f210065,Amphenol
e582698e8da09720,STMicroelectronics
b1fc67fdc369dffe,Panasonic
7ab7e148a8950956,Murata
7f3e33240f08d289,CUI
abaa1c9acedf92d2,Diodes
432d702a14e14431,Diodes
e95436cedff0748d,Lite-On
15f3a988d7012c0f,ON Semi
f890ce916ee195f5,Texas Instruments
7af76ac4cf5c57a9,Texas Instruments
507e98b2a4425c6f,Vishay
7fb879ee40633129,ROHM
ce793855d014ec7f,STMicroelectronics
82f274606d58f97b,Molex
a18894d05437dfb5,Murata
9c3c182c3e56572c,Phoenix Contact
b0257ca0d50b040b,Phoenix Contact
de3f429f89097adb,Nexperia
b8720477416f3c6c,Texas Instruments
97f03bf41b074d68,Kingbright
4e712213cca3885f,Vishay
df7763829e31145f,Nexperia
82cb424b950ff6d6,Vishay
340a61ac7c4af785,ON Semi
db9bb1deb8b81fe2,Infineon
d4a4e78a1c6e7a69,Infineon
759dd42111a6daf0,Broadcom
f3f9b6eb7733999e,STMicroelectronics
4c025dc3490c1454,Texas Instruments
19ad90073b56f3c7,ON Semi
c123205d7a78473d,ON Semi
f2053efdd846bc11,TE
110dce2da976c9e3,Cypress
cd716442a04ef18e,Intel
f7cf76496628b6ed,Diotec
2c1499e801e09898,Texas Instruments
288d807a5f7c500c,Texas Instruments
c86d724b3bf94de4,Renesas
ea8624ae002034d4,Central
f416478c8eafc097,NXP
692f5a6222255a60,TE
26c46293077f173f,Diodes
a25d68dd39bde16d,HIROSE
f2ce3fe3b0d359f0,Molex
a84d7122d0b89ea1,Cypress
bdf857feddb410f7,Vishay
2b517bf9f93ac310,Littelfuse
e05f629e5d34e5ff,Nexperia
53a71661009c9e8c,Infineon
4c15875ff60bfad9,TE
281c37cc056eb745,Infineon
6f357b0f1e4a6a75,AVX
c8d2fee693ac2f70,Omron
ae8686730bfee02b,Maxim Electronics
abf15d1553b2ceb9,NTLab
b34e76cebbb40fd7,Samtec
8d7aad7325840cc1,Bourns
66f098a664610651,Vishay
0b7607bd269d9367,STMicroelectronics
4481e2f40cc4a696,Vishay
1652715f9ec97768,Ohmite
28df7fd0646b3d4c,ROHM
089b1f42d429e693,Diodes
dd8145e88baba847,Texas Instruments
469966841c23d31f,Texas Instruments
9c583c56d88e826b,Stackpole
8f253dc435de68ce,Microchip
821c287ff1616d9e,Renesas
d38d2d51904a9b70,Analog Devices Inc
e35be7b3f97f32c3,Infineon
b038ab08a1e07c9d,Microchip
ef1c0a12e4a1ce38,STMicroelectronics
d899e4c64c4dc4cd,NXP
6f5dbcbf6eead182,Panasonic
9acf69dc29e27057,Texas Instruments
98ce238470d59d39,Panasonic
7a8b20d8302c7baa,STMicroelectronics
80e8bebb08cbddae,Nexperia
30fe06946d757925,Diodes
1e1325a1b1662a20,Maxim Electronics
65dfeb5dc6f25bc1,Nexperia
353626ade5c6dd26,ON Semi
6910a7ad703eccfa,Molex
d3b0f3301de3181e,Sharp
84e3772663f32f82,ON Semi
0d6b7a6fe3cb9ce6,TE
a6a223f7d86baf6f,Molex
914da02f0d757657,Phoenix Contact
fdaec8b39b341d64,Toshiba
489eb4496d1eee8f,Diodes
49648b52606b9939,Molex
648edbd84e6a538c,Susumu
bf114b190ac6bd0b,Maxim Electronics
21f987b11782b18b,NXP
3ba938cfbd2255b0,Linear Technologies
5c3b9b38b23e9e14,Nexperia
755979675fe391ec,TE
0aed773449830f24,Amphenol
37d9714124fd2581,EDAC
e1f5a7a55d831b82,Microchip Micrel
30d1feb2260019f6,Toshiba
84da7ad9789c136a,Semtech
0a6ff3e6593761c2,Diodes
27f57e408cbe876e,Texas Instruments
d72d482c50adfe14,Texas Instruments
01549721b5e9b1fd,Texas Instruments
9d79e3c4c0a50277,STMicroelectronics
6313f7128f94948d,Texas Instruments
a5a0e625660e787f,Molex
6a261453257889b4,ROHM
085595ccd804785c,Micron
971fafb067789c55,Vishay
762852b9d57095e5,Silicon Laboratories
ff393b71fb1e0e8b,Vishay
56a4a6bcbb90e34a,ON Semi
a8258d951ba50fea,Diodes
f6fbb88b7f135c5a,ON Semi
857a0fd9e52ec967,STMicroelectronics
a9cd0d1160f4b977,Vishay
76190fc2493b57fc,Semtech
be89e95b8606f338,ON Semi
5027a96aee01ad29,Texas Instruments
2255ff58d2231f03,ON Semi
53a7b2936152e1e0,Nexperia
c87a8b89fea14d4a,ON Semi
e182226e90d26743,ON Semi
951ff5b4f05c48f6,Vishay
286e87ff7f5e7540,ON Semi
8dabf645172571ad,Molex
7b7634b8443b1b3d,Texas Instruments
473e189b9520deb3,Texas Instruments
38073c7d5e1b3ffb,ST Microelectronics
64aa657238d82c0d,TEXAS INSTRUMENTS INC
d3a36dcd40e3420c,Omron
ec9c36da6b8a5b22,Nexperia
59d9157456ad7a4c,California Eastern Laboratories
12c6570002ce044e,Nexperia
55c6a3cf23431236,Nexperia USA Inc.
acbe0c8e2e76ffda,Texas Instruments
9488f5c2e3558b74,ON Semi
36ff81ca3a8a29c2,Nexperia
953c2c8fd8826495,Texas Instruments
fca4fcd9b8e6e17c,ON Semi
18334c2f1107c38c,Nexperia
2f99eccdd15c5a0e,IDT
44d35d8fdf2d5161,Diodes
50eae98ac5d09593,Microchip
bc55e53ac74b5d1d,TEXAS INSTRUMENTS INC
06bf5aa69205354b,Texas Instruments
59e7b1dc81c1f583,Analog Devices Inc
a78109cb50c2b4f4,Vishay
d815d976c47c73b2,Microchip
8b4a94d720b39d57,NXP
f36a2410e91c3dd2,Maxim Electronics
7344c6e697078ee3,Texas Instruments
4ba7180901041f38,ON Semi
e5df10fe687b7824,NXP
0ec4c55dc3e61df8,NXP
ee137634bc6361a6,Texas Instruments
7d168836aa7e0e01,Texas Instruments
3214be8ca8f92f50,ON Semi
323013d4d0cb6816,Texas Instruments
35e1be9e79519b4a,Texas Instruments
3d62abe874b08aef,TEXAS INSTUMENTS
ba810fa88c2eb7c6,Texas Instruments
e6e6da874432b7a9,Texas Instruments
79d91609ed7b52cb,Texas Instruments
71c4da1c58406476,Texas Instruments
